income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,n_staff_scores,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,client_segment_nan,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0,sect_empl_nan,profit_per_night,income_am_log,profit_am_log,profit_last_am_log,damage_am_log,claims_am_log,shop_am_log,neighbor_income_log,crd_lim_rec_log
0.8637556590877601,3.2848757623392344,1.214874593554872,-0.30640999143672765,-0.393734194768798,1.0814716728481444,-0.20624123303833058,-0.1581462933568189,3.119232875869575,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,1.6267737955593442,0.4821179958195135,0.11370349313841782,1.5878056431954701,0.22121101175458432,-0.17893190204363055,1.0197959012128648,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,1.7320508075688774,-0.33591992941203297,1.2963170525041277,1.9521062438788146,2.0634402073149127,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,0.6607006452893268,1.0173504976172347,3.59376890039328,2.387972543525722,-0.46883868194218903,5.298090924272673,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,-2.638519175501752,3.247667487729386,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.4612546194490865,1.61842354683793,1.8265877012316933,1.5363653621441447,-0.40482185224892314,-0.1911424895404696,2.7738055782656246,0.2456452809100844,1.0383836609135717
0.47253928945301127,-0.48776006996468074,-0.001663117218782559,-0.30640999143672765,-0.393734194768798,2.1051294303477293,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,-0.8154763423923868,-0.1574806780783796,0.31546750971661464,0.4821179958195135,-0.1256722818898304,-0.6298000037255774,0.5996782636726674,-0.17893190204363055,-0.9805883695067601,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,-0.5773502691896258,-0.33591992941203297,0.04817816120417801,-0.45939004256814603,-0.6759359410998743,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-1.2335478877184831,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,-2.638519175501752,3.247667487729386,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,0.46842202268551486,1.3431389198430284,0.4503062452297359,-0.40434458995235356,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,0.5192978380846464,1.1443654334920297
-0.19088870983178424,-0.4238764198236031,0.17273072802507078,0.662495631684773,4.12415673774753,1.991389679514442,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,1.2262771438178957,-0.1574806780783796,1.298947224098662,0.4821179958195135,1.310582368279659,1.5878056431954701,0.8014519546268571,-0.4277248692900576,1.0197959012128648,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,1.7320508075688774,-0.33591992941203297,1.2963170525041277,0.7463581006553344,-0.3002110329631828,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,3.734758066752545,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,1.6236507404126546,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.6578608596017105,0.36938235036717215,0.7430438479859028,0.27241768375955167,2.246950052014677,-0.1911424895404696,-0.40565290661287556,0.6580827399029056,1.1346710679771528
0.11201115001116795,0.19658259319042518,-0.31364995595476214,-0.30640999143672765,-0.393734194768798,-0.7383643404844504,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,1.2262771438178957,-0.1574806780783796,-0.6680122046654325,0.4821179958195135,-0.1256722818898304,-0.6298000037255774,-0.5501243409147197,1.3138259014349318,1.0197959012128648,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,-2.8590753621766436,-0.5773502691896258,-0.33591992941203297,-1.1999607300957715,-0.45939004256814603,0.6971678140905802,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.7144026380016878,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-1.2335478877184831,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,0.2599272941972229,0.9595079627313913,-0.28030028507655247,0.9937798803247135,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,-0.37562827486465544,-1.0960906099012349
-0.2405521052584709,-0.3013598305119473,-0.33310518331395544,-0.30640999143672765,-0.393734194768798,-0.7383643404844504,-0.20624123303833058,-0.1581462933568189,3.119232875869575,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-0.34018563320475015,0.4821179958195135,-1.3225511570310715,-0.6298000037255774,0.5752453628434111,1.1272311760001117,-0.9805883695067601,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,1.7320508075688774,-0.33591992941203297,-1.1999607300957715,-0.45939004256814603,0.98408501666769,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,0.1555606636722194,1.0173504976172347,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-1.2335478877184831,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.6031353843802771,0.21029240282128753,-0.34018545812506007,0.5884784055498798,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,0.5021702524525273,-1.0960906099012349
-0.4089859793706771,-0.49563613642043003,-0.4306157204395509,-0.30640999143672765,-0.393734194768798,-0.7383643404844504,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,1.2262771438178957,-0.1574806780783796,-0.6680122046654325,0.4821179958195135,0.11370349313841782,-0.6298000037255774,-1.632615112753957,-1.671689705522193,-0.9805883695067601,-2.7768329790839457,-0.22552540122880063,-0.06494393274573093,-2.8590753621766436,-0.5773502691896258,-0.33591992941203297,-1.1999607300957715,-0.45939004256814603,-1.8577615612389222,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-0.7573481163632935,3.8306632834566092,-1.4504007451526686,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.1423763014344014,-0.911099986360457,-0.6827133718996673,-1.1406936328963384,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,-1.4441442871751695,-1.0960906099012349
-0.1438021886961049,-0.08695579921654967,-0.24895546497720364,-0.30640999143672765,-0.393734194768798,2.1051294303477293,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,-0.8154763423923868,-0.1574806780783796,-0.34018563320475015,-2.07418102761375,1.0712065932514108,-0.6298000037255774,-2.2068368244285588,-0.6765178365364847,1.0197959012128648,-2.7768329790839457,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,1.7320508075688774,2.9768998872746826,0.04817816120417801,-0.45939004256814603,-0.6076223214386577,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.43376931488107257,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-1.2335478877184831,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.43712051164443244,0.4953282305909646,-0.09679006032841804,0.825539345439937,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,-2.366414345665005,1.1443654334920297
0.14480773189671575,0.2648418358069191,-0.29255392628816695,-0.30640999143672765,-0.393734194768798,-0.7383643404844504,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-0.012359061744067748,0.4821179958195135,0.353079268166666,-0.6298000037255774,-0.14803322461868018,1.002834692376898,1.0197959012128648,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,-0.5773502691896258,-0.33591992941203297,-1.1999607300957715,-0.45939004256814603,0.7449873478534318,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.7424659703137493,-0.9829454080399316,0.8897976116764605,2.387972543525722,2.132929808303033,-0.18874723259629242,0.6712511977022754,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,0.791510972274629,1.0032356312951252,-0.2179582913921026,1.0238185554847987,-0.40482185224892314,-0.1911424895404696,2.3311385250599757,-0.0401017492898021,-1.0960906099012349
1.043199814261543,1.27035298665758,1.3027747171656852,5.233925348618323,1.865211271489366,1.5364306761812931,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,1.2590930896799626,1.2262771438178957,-0.1574806780783796,1.298947224098662,-2.07418102761375,-0.6044238319463269,-0.6298000037255774,1.1629294410676427,-0.7387160783480915,1.0197959012128648,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,1.7320508075688774,2.9768998872746826,0.04817816120417801,-0.45939004256814603,-0.9355276958124976,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.46883868194218903,-0.18874723259629242,-0.2811483450081039,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,2.3258497132468996,1.718365642304484,1.8902882509507424,1.293040332357215,3.014926013807971,-0.1911424895404696,-0.40565290661287556,0.8955878105860245,1.0913739535770939
1.5576376272662786,2.5830307292824632,-0.10386166093695468,-0.30640999143672765,-0.393734194768798,-0.7383643404844504,-0.20624123303833058,-0.1581462933568189,-0.32059164538050766,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-0.012359061744067748,-2.07418102761375,-0.6044238319463269,-0.6298000037255774,-0.9022170045204269,2.1224030449858198,-0.9805883695067601,0.3601224875721159,-0.22552540122880063,-0.06494393274573093,0.34976342814506634,-0.5773502691896258,-0.33591992941203297,-1.1999607300957715,-0.45939004256814603,0.34876835381837523,-0.13691203846071617,-0.30469596642001195,-0.16300165664928865,0.12749733136015787,1.0173504976172347,-0.3199810236221279,-0.4187652838434858,2.132929808303033,-0.18874723259629242,-0.2811483450081039,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.24539870796192229,-0.12832288002105371,-0.08634331615714731,-0.10350634654950329,0.37900046711232865,-0.30791329585873095,-0.09203889245796619,-0.024502249205525555,-0.07229924856444578,-0.12001893405775402,-0.10350634654950329,-0.5611458628164351,1.949837719432554,0.2477834934916144,1.4707088001158628,-0.40482185224892314,-0.1911424895404696,-0.40565290661287556,-0.6937142716268495,-1.0960906099012349
