income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,n_staff_scores,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,client_segment_nan,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0,sect_empl_nan,profit_per_night,income_am_log,profit_am_log,profit_last_am_log,damage_am_log,claims_am_log,shop_am_log,neighbor_income_log,crd_lim_rec_log,expected_profit,p_damage,expected_damage_amount,expected_damage_cost,expected_net_value
5.170415383258551,-0.4685074630728491,6.1424289469990585,0.5651301156357986,2.994684004618448,0.8539921711815702,-0.2062412330383305,-0.1581462933568189,3.119232875869575,-0.7942224512201721,1.2262771438178957,-0.1574806780783796,-0.9958387761261148,0.4821179958195135,0.1137034931384178,1.58780564319547,-0.9763247434594956,0.2564557906376168,1.0197959012128648,0.3601224875721159,-0.2255254012288006,15.397897197190206,0.3497634281450663,1.7320508075688774,-0.3359199294120329,1.2963170525041277,-0.459390042568146,0.5946973845987551,-0.1369120384607161,3.9271924560801534,-0.1630016566492886,-0.4337693148810725,-0.9829454080399316,5.523038078759521,2.387972543525722,-0.468838681942189,5.298090924272673,-0.2811483450081039,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,2.9098180983712165,2.75743517339453,3.9234704767201847,-0.0323778868733162,2.2003711003558983,-0.1911424895404696,3.057919322024649,-0.7639135976272997,1.0066744134503558,14798.721,0.2113443911075592,891.499,188.4133182813821,14610.307384843618
4.355186062103506,-0.3897467985153561,6.1424289469990585,-0.3064099914367276,0.735738538360284,-0.7383643404844504,-0.2062412330383305,-0.1581462933568189,-0.3205916453805076,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-1.3236653475867972,0.4821179958195135,-0.3650480569180786,-0.6298000037255774,-0.9298860511548828,0.0698610652027965,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,-0.5773502691896258,-0.3359199294120329,1.2963170525041277,-0.459390042568146,-0.6076223214386577,-0.1369120384607161,6.748451404413598,-0.1630016566492886,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.468838681942189,5.298090924272673,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,-2.638519175501752,3.247667487729386,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,2.6343170129837965,3.893952175618267,0.3955954316577865,-0.4048218522489231,-0.1911424895404696,-0.4056529066128755,-0.7197842473501298,-1.0960906099012349,13866.549,0.16691069751977922,1053.0352,175.7628324425372,13690.785995682463
0.387268176550587,-0.2471024838167854,0.9183581765743952,-0.3064099914367276,1.865211271489366,2.673828184514165,-0.2062412330383305,6.323259172086578,3.119232875869575,1.2590930896799626,1.2262771438178957,-0.1574806780783796,0.643294081177297,0.4821179958195135,4.183091668618638,1.58780564319547,1.3731171111153513,0.0698610652027965,-0.98058836950676,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,1.7320508075688774,-0.3359199294120329,1.2963170525041277,1.9521062438788144,1.4007980966011115,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.7705293026258109,-0.9829454080399316,2.5663155339627326,2.387972543525722,-0.468838681942189,5.298090924272673,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.2453987079619222,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,1.267823646671711,1.589243673797126,0.6669290303468883,-0.4048218522489231,-0.1911424895404696,2.658970269059454,1.0276410668910116,1.1876633394227103,12348.378,0.8638063073158264,1266.0134,1093.5903840234823,11254.787545664018
5.799172710264339,-0.3284885038595282,4.065182601841507,-0.3064099914367276,-0.393734194768798,-0.7383643404844504,-0.2062412330383305,-0.1581462933568189,3.119232875869575,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-0.3401856332047501,0.4821179958195135,0.5924550431949143,-0.6298000037255774,0.8564664333152489,0.2564557906376168,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,1.7320508075688774,-0.3359199294120329,1.2963170525041277,3.1578543871022946,-0.0611133641489245,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,-0.468838681942189,5.298090924272673,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,-2.638519175501752,3.247667487729386,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,2.840772190545088,3.143833312122051,0.5406130416123447,-0.4048218522489231,-0.1911424895404696,-0.4056529066128755,0.6951252358944968,-1.0960906099012349,10811.28,0.42868350744247435,975.92224,418.3617693534252,10392.918504084075
1.1436979116108288,0.9605610393981074,1.1129104501663287,3.573962038417517,7.512574937134776,0.6265126695149958,4.848690949273694,-0.1581462933568189,3.119232875869575,1.2590930896799626,1.2262771438178957,-0.1574806780783796,0.643294081177297,0.4821179958195135,-0.3650480569180786,1.58780564319547,0.0844838514849048,-0.7387160783480915,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,-0.5773502691896258,-0.3359199294120329,0.048178161204178,-0.459390042568146,-1.147299916762269,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.7705293026258109,1.0173504976172347,-0.3199810236221279,-0.4187652838434858,-0.468838681942189,5.298090924272673,0.6712511977022754,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.2453987079619222,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,1.7692523078964864,1.7491367520922236,1.2313916580649935,2.857972516407464,-0.1911424895404696,-0.4056529066128755,0.1421341680309871,0.9700695322834826,9841.74,0.21984937489032746,1206.2091,265.1843180390224,9576.555916335978
4.988628615092943,-0.0204467935902222,4.098467448648802,-0.3064099914367276,-0.393734194768798,0.8539921711815702,-0.2062412330383305,-0.1581462933568189,-0.3205916453805076,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,-0.9958387761261148,0.4821179958195135,0.5924550431949143,1.58780564319547,-0.9271353272204632,1.562618868681359,1.0197959012128648,-2.7768329790839457,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,-0.5773502691896258,-0.3359199294120329,-1.1999607300957715,-0.459390042568146,0.7586500717856751,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.6863393056896263,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,2.132929808303033,5.298090924272673,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,2.731600510161924,3.1540347050986752,0.8736619987750339,-0.4048218522489231,-0.1911424895404696,-0.4056529066128755,-0.7171850930578766,1.0066744134503558,9117.782,0.203379088640213,848.6921,172.60622128592476,8945.176005276575
3.8093572350083176,0.3348513154135795,6.1424289469990585,-0.3064099914367276,-0.393734194768798,-0.7383643404844504,-0.2062412330383305,-0.1581462933568189,-0.3205916453805076,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,0.9711206526379794,-2.07418102761375,-0.843799606974575,-0.6298000037255774,1.3638940955705323,1.935808319551,1.0197959012128648,-2.7768329790839457,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,-0.5773502691896258,-0.3359199294120329,-1.1999607300957715,-0.459390042568146,-1.6869775120858803,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.7705293026258109,1.0173504976172347,-0.3199810236221279,-0.4187652838434858,2.132929808303033,-0.1887472325962924,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.751500432138285,2.539619436269429,3.6980178253807754,1.0519502940098164,-0.4048218522489231,-0.1911424895404696,-0.4056529066128755,1.0219345700358395,-1.0960906099012349,8932.2295,0.16334615647792816,677.174,110.61377200123843,8821.615720186262
3.095328795100105,2.914700638919017,1.7570425559863676,-0.3064099914367276,-0.393734194768798,1.991389679514442,-0.2062412330383305,-0.1581462933568189,-0.3205916453805076,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,0.643294081177297,0.4821179958195135,1.0712065932514108,1.58780564319547,0.8279883502294931,0.8784382087536845,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,1.7320508075688774,-0.3359199294120329,0.048178161204178,-0.459390042568146,0.8406264153791351,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.7144026380016878,-0.9829454080399316,5.523038078759521,2.387972543525722,-0.468838681942189,5.298090924272673,1.6236507404126546,-0.2610513965867674,-1.4504007451526686,-0.4483937221889782,4.0750010801000895,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,4.191287873632808,2.395579574068793,2.182238060614679,1.5034193155083169,-0.4048218522489231,-0.1911424895404696,3.06332621196105,0.6759919087739119,1.1346710679771528,7946.175,0.6627166628837585,830.6685,550.4978682555658,7395.676936431934
-0.4087517180714946,-0.49563613642043,2.495403594317198,5.620133979716992,2.994684004618448,-0.0559258354847272,-0.2062412330383305,-0.1581462933568189,-0.3205916453805076,-0.7942224512201721,-0.8154763423923868,-0.1574806780783796,0.9711206526379794,0.4821179958195135,-1.3225511570310715,1.58780564319547,1.6926865093788033,-0.4899231111016643,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,-2.859075362176644,-0.5773502691896258,-0.3359199294120329,1.2963170525041277,-0.459390042568146,-1.1336371928300255,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.6863393056896263,1.0173504976172347,-0.3199810236221279,-0.4187652838434858,-0.468838681942189,-0.1887472325962924,-1.2335478877184831,-0.2610513965867674,0.6894646209622158,-0.4483937221889782,-0.2453987079619222,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,4.02406931604588,-0.9076535021236488,2.5612310243241856,-1.1406936328963384,3.173486097145046,-0.1911424895404696,-0.4056529066128755,1.220634360185278,0.805487780700969,5081.3076,0.11422055065631867,801.112,91.50345372161301,4989.804163465887
0.0328308308874882,1.4816941032201862,0.2489108351544422,-0.3064099914367276,-0.393734194768798,-0.7383643404844504,-0.2062412330383305,-0.1581462933568189,3.119232875869575,1.2590930896799626,1.2262771438178957,-0.1574806780783796,-1.3236653475867972,0.4821179958195135,0.8318308182231624,-0.6298000037255774,-0.2409106092279062,0.754041725130471,1.0197959012128648,0.3601224875721159,-0.2255254012288006,-0.0649439327457309,0.3497634281450663,-0.5773502691896258,-0.3359199294120329,-1.1999607300957715,-0.459390042568146,-0.2114033274036011,-0.1369120384607161,-0.3046959664200119,-0.1630016566492886,-0.7705293026258109,-0.9829454080399316,-0.3199810236221279,-0.4187652838434858,2.132929808303033,-0.1887472325962924,0.6712511977022754,-0.2610513965867674,-1.4504007451526686,2.230182873922003,-0.2453987079619222,-0.1283228800210537,-0.0863433161571473,-0.1035063465495032,0.3790004671123286,-0.3079132958587309,-0.0920388924579661,-0.0245022492055255,-0.0722992485644457,-0.120018934057754,-0.1035063465495032,5.350135841580539,0.8427012603993903,0.8549311842640388,1.3291716488895875,-0.4048218522489231,-0.1911424895404696,-0.4056529066128755,-0.1152106643310504,-1.0960906099012349,4934.445,0.18148120641708373,887.8271,161.123930911543,4773.320893307207
